75024,-164.73,77
75072,-342.53,102
75216,-79.03,109
75328,-138.54,74
75424,-91.43,85
75696,-282.20,137
75712,-91.99,65
75776,-149.54,69
75840,-295.17,121
75888,-80.77,116
75904,-148.05,109
75968,-129.37,118
76064,-54.87,80
76112,-85.03,83
76352,-99.35,80
76544,-298.63,127
76592,-45.81,73
76608,-91.96,99
77008,-57.99,81
77088,-70.82,117
77184,-76.67,70
77328,-136.72,125
77376,-99.22,64
77504,-104.65,101
77520,-127.90,97
77552,-123.11,111
77584,-304.66,118
77584,-104.27,105
77616,-88.93,64
77776,-63.92,121
77984,-106.75,117
78496,-146.98,122
78528,-117.42,95
78656,-143.75,128
78736,-72.94,74
78864,-89.68,68
78864,-174.01,111
78880,-74.82,86
79104,-69.76,93
79184,-122.92,104
79216,-116.17,127
79296,-54.13,123
79504,-81.34,95
79552,-283.83,123
79728,-144.38,134
79760,-254.33,149
79888,-57.72,72
80000,-76.42,71
80080,-181.58,99
80096,-118.74,77
80288,-69.10,74
80432,-35.06,119
80432,-122.49,111
80608,-105.77,89
80672,-152.10,91
80688,-94.34,58
80720,-269.59,115
80896,-139.77,84
81104,-119.59,86
81168,-97.20,73
81184,-104.56,118
81248,-97.22,72
81312,-109.88,113
81376,-53.62,59
81520,-140.12,102
81920,-141.65,102
81936,-90.96,79
81952,-94.41,117
82240,-146.57,113
82288,-64.40,70
82352,-106.54,102
82368,-66.98,110
82400,-106.64,81
82448,-51.66,71
82480,-111.73,77
82496,-82.06,70
82624,-80.85,69
82704,-202.77,113
82832,-145.28,103
82992,-74.61,65
83136,-117.42,75
83136,-96.69,153
83600,-73.11,82
83664,-118.12,73
83728,-33.52,85
83776,-69.06,96
83872,-106.07,92
83952,-127.80,127
84080,-72.79,78
84128,-66.62,111
84160,-68.38,73
84192,-98.07,107
84256,-127.22,97
84480,-135.39,116
84624,-23.93,136
84704,-68.20,65
84816,-74.85,105
84944,-16.23,84
85072,-99.66,84
85168,-72.57,76
85344,-352.82,138
